"OWC","SCCS.ID","minerva_id","eHRAF.Name","PSF.Cluster","EA.ID","General_TL5B_avg_final","Domain_prefix","TL1","TL2","TL3","TL4","TL5","Domain_name","Domain_num","Z_TL1","Z_TL2","Z_TL3","Z_TL4","Z_TL5"
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09",2,"Soc",1,NA,NA,NA,1,"social",2,-2.44698942373604,NA,NA,NA,-2.50823650191545
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09",2,"Gender",1.75,NA,NA,NA,1.75,"gender",3,-1.5088200984966,NA,NA,NA,-1.56102854549778
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09",2,"Mar",1.25,2,NA,NA,1.75,"marriage",4,-2.1342663153229,-1.41854262820661,NA,NA,-1.56102854549778
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09",2,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09",2,"FM",3.25,3,3,3.25,3,"funeral",6,0.367518551982302,-0.23143209865175,-0.143916688046467,-0.0555338878084417,0.017651381865001
"SG04",184,184,"Mapuche",NA,"Sg02",3,"General",3.25,3.75,3.75,4,3.75,"law",1,0.367518551982302,0.658900798514394,0.150968285233599,0.238002376321892,0.964859338282669
"SG04",184,184,"Mapuche",NA,"Sg02",3,"Soc",3,2.75,3.75,3,3,"social",2,0.0547954435691525,-0.528209731040464,0.150968285233599,-0.15337930918522,0.017651381865001
"SG04",184,184,"Mapuche",NA,"Sg02",3,"Gender",2.75,3,3,4,2.75,"gender",3,-0.257927664843997,-0.23143209865175,-0.143916688046467,0.238002376321892,-0.298084603607555
"SG04",184,184,"Mapuche",NA,"Sg02",3,"Mar",2.25,3,2.75,4,2.75,"marriage",4,-0.883373881670296,-0.23143209865175,-0.242211679139822,0.238002376321892,-0.298084603607555
"SG04",184,184,"Mapuche",NA,"Sg02",3,"Sex",2.25,3.75,3.75,3,2.75,"sex",5,-0.883373881670296,0.658900798514394,0.150968285233599,-0.15337930918522,-0.298084603607555
"SG04",184,184,"Mapuche",NA,"Sg02",3,"FM",3.75,4,4,4,4,"funeral",6,0.992964768808601,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"SH05",185,185,"Tehuelche",NA,"Sg04",1,"General",1,NA,NA,4,1,"law",1,-2.44698942373604,NA,NA,0.238002376321892,-2.50823650191545
"SH05",185,185,"Tehuelche",NA,"Sg04",1,"Soc",1,1,NA,NA,1,"social",2,-2.44698942373604,-2.60565315776147,NA,NA,-2.50823650191545
"SH05",185,185,"Tehuelche",NA,"Sg04",1,"Gender",2,NA,NA,NA,2,"gender",3,-1.19609699008345,NA,NA,NA,-1.24529256002522
"SH05",185,185,"Tehuelche",NA,"Sg04",1,"Mar",1,NA,NA,NA,1,"marriage",4,-2.44698942373604,NA,NA,NA,-2.50823650191545
"SH05",185,185,"Tehuelche",NA,"Sg04",1,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"SH05",185,185,"Tehuelche",NA,"Sg04",1,"FM",2.75,NA,NA,NA,2.75,"funeral",6,-0.257927664843997,NA,NA,NA,-0.298084603607555
"SH06",186,186,"Yahgan",NA,"Sg01",2.875,"General",2.5,3.5,3.875,4,3,"law",1,-0.570650773257147,0.362123166125679,0.200115780780277,0.238002376321892,0.017651381865001
"SH06",186,186,"Yahgan",NA,"Sg01",2.875,"Soc",3.625,3.5,3.125,4,3.5,"social",2,0.836603214602027,0.362123166125679,-0.0947691924997893,0.238002376321892,0.649123352810113
"SH06",186,186,"Yahgan",NA,"Sg01",2.875,"Gender",2.125,3,3.5,4,3,"gender",3,-1.03973543587687,-0.23143209865175,0.0526732941402436,0.238002376321892,0.017651381865001
"SH06",186,186,"Yahgan",NA,"Sg01",2.875,"Mar",1.875,3,3.5,3.5,2.5,"marriage",4,-1.35245854429002,-0.23143209865175,0.0526732941402436,0.0423115335683364,-0.613820589080111
"SH06",186,186,"Yahgan",NA,"Sg01",2.875,"Sex",3.5,4,3.875,2.625,3.5,"sex",5,0.680241660395452,0.955678430903108,0.200115780780277,-0.300147441250387,0.649123352810113
"SH06",186,186,"Yahgan",NA,"Sg01",2.875,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"AD05",NA,201,"Taiwan Hokkien","26",NA,3.5,"General",3.625,4,3,3.375,3.625,"law",1,0.836603214602027,0.955678430903108,-0.143916688046467,-0.00661117712005266,0.806991345546391
"AD05",NA,201,"Taiwan Hokkien","26",NA,3.5,"Soc",3.625,3.5,2.75,3.625,3.125,"social",2,0.836603214602027,0.362123166125679,-0.242211679139822,0.0912342442567254,0.175519374601279
"AD05",NA,201,"Taiwan Hokkien","26",NA,3.5,"Gender",2.875,NA,40,2.875,2.875,"gender",3,-0.101566110637422,NA,14.4037419937701,-0.202302019873609,-0.140216610871277
"AD05",NA,201,"Taiwan Hokkien","26",NA,3.5,"Mar",3.625,4,2.375,3.125,3.25,"marriage",4,0.836603214602027,0.955678430903108,-0.389654165779855,-0.104456598496831,0.333387367337557
"AD05",NA,201,"Taiwan Hokkien","26",NA,3.5,"Sex",3.5,4,2.625,3,3.125,"sex",5,0.680241660395452,0.955678430903108,-0.2913591746865,-0.15337930918522,0.175519374601279
"AD05",NA,201,"Taiwan Hokkien","26",NA,3.5,"FM",4,4,3,4,4,"funeral",6,1.30568787722175,0.955678430903108,-0.143916688046467,0.238002376321892,1.28059532375522
"AR07",NA,202,"Khasi","29","Ei08",2.875,"General",3,4,2.875,2.875,3,"law",1,0.0547954435691525,0.955678430903108,-0.193064183593145,-0.202302019873609,0.017651381865001
"AR07",NA,202,"Khasi","29","Ei08",2.875,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"AR07",NA,202,"Khasi","29","Ei08",2.875,"Gender",4,4,NA,4,4,"gender",3,1.30568787722175,0.955678430903108,NA,0.238002376321892,1.28059532375522
"AR07",NA,202,"Khasi","29","Ei08",2.875,"Mar",2.75,3.875,2.5,2.875,3,"marriage",4,-0.257927664843997,0.807289614708751,-0.340506670233177,-0.202302019873609,0.017651381865001
"AR07",NA,202,"Khasi","29","Ei08",2.875,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"AR07",NA,202,"Khasi","29","Ei08",2.875,"FM",2.875,4,3.875,3,2.875,"funeral",6,-0.101566110637422,0.955678430903108,0.200115780780277,-0.15337930918522,-0.140216610871277
"AX04",NA,203,"Sinhalese","22","Eh06",3,"General",3.25,3,3.375,2.75,3,"law",1,0.367518551982302,-0.23143209865175,0.00352579859356598,-0.251224730561998,0.017651381865001
"AX04",NA,203,"Sinhalese","22","Eh06",3,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"AX04",NA,203,"Sinhalese","22","Eh06",3,"Gender",3.5,3,2.875,2,3,"gender",3,0.680241660395452,-0.23143209865175,-0.193064183593145,-0.544760994692332,0.017651381865001
"AX04",NA,203,"Sinhalese","22","Eh06",3,"Mar",2.875,3,2.875,2.875,2.875,"marriage",4,-0.101566110637422,-0.23143209865175,-0.193064183593145,-0.202302019873609,-0.140216610871277
"AX04",NA,203,"Sinhalese","22","Eh06",3,"Sex",3,2.875,3.375,3,3,"sex",5,0.0547954435691525,-0.379820914846107,0.00352579859356598,-0.15337930918522,0.017651381865001
"AX04",NA,203,"Sinhalese","22","Eh06",3,"FM",3.625,NA,NA,NA,3.625,"funeral",6,0.836603214602027,NA,NA,NA,0.806991345546391
"EF06",NA,204,"Serbs","19","Ch01",3,"General",2.125,2.25,2,2,2,"law",1,-1.03973543587687,-1.12176499581789,-0.537096652419888,-0.544760994692332,-1.24529256002522
"EF06",NA,204,"Serbs","19","Ch01",3,"Soc",2.875,NA,NA,3,3,"social",2,-0.101566110637422,NA,NA,-0.15337930918522,0.017651381865001
"EF06",NA,204,"Serbs","19","Ch01",3,"Gender",3,NA,3,3,3,"gender",3,0.0547954435691525,NA,-0.143916688046467,-0.15337930918522,0.017651381865001
"EF06",NA,204,"Serbs","19","Ch01",3,"Mar",3,2,2.875,3,3,"marriage",4,0.0547954435691525,-1.41854262820661,-0.193064183593145,-0.15337930918522,0.017651381865001
"EF06",NA,204,"Serbs","19","Ch01",3,"Sex",3.125,2.875,3,3,3,"sex",5,0.211156997775727,-0.379820914846107,-0.143916688046467,-0.15337930918522,0.017651381865001
"EF06",NA,204,"Serbs","19","Ch01",3,"FM",3.375,4,4,4,4,"funeral",6,0.523880106188877,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"ES10",NA,205,"Highland Scots","18a",NA,3.25,"General",3.25,3.75,3.125,3.25,3.25,"law",1,0.367518551982302,0.658900798514394,-0.0947691924997893,-0.0555338878084417,0.333387367337557
"ES10",NA,205,"Highland Scots","18a",NA,3.25,"Soc",3.25,2.25,2.5,3.125,3,"social",2,0.367518551982302,-1.12176499581789,-0.340506670233177,-0.104456598496831,0.017651381865001
"ES10",NA,205,"Highland Scots","18a",NA,3.25,"Gender",3.75,NA,NA,4,3.75,"gender",3,0.992964768808601,NA,NA,0.238002376321892,0.964859338282669
"ES10",NA,205,"Highland Scots","18a",NA,3.25,"Mar",3.75,3.875,3.375,4,3.75,"marriage",4,0.992964768808601,0.807289614708751,0.00352579859356598,0.238002376321892,0.964859338282669
"ES10",NA,205,"Highland Scots","18a",NA,3.25,"Sex",3.75,4,3.5,3.25,3.25,"sex",5,0.992964768808601,0.955678430903108,0.0526732941402436,-0.0555338878084417,0.333387367337557
"ES10",NA,205,"Highland Scots","18a",NA,3.25,"FM",4,NA,NA,4,4,"funeral",6,1.30568787722175,NA,NA,0.238002376321892,1.28059532375522
"FA16",NA,206,"Dogon","8","Ag03",3.125,"General",3.5,3.5,3.875,3,3,"law",1,0.680241660395452,0.362123166125679,0.200115780780277,-0.15337930918522,0.017651381865001
"FA16",NA,206,"Dogon","8","Ag03",3.125,"Soc",3.125,3,2.125,2.5,2.875,"social",2,0.211156997775727,-0.23143209865175,-0.48794915687321,-0.349070151938776,-0.140216610871277
"FA16",NA,206,"Dogon","8","Ag03",3.125,"Gender",3.75,3.875,2,3.875,4,"gender",3,0.992964768808601,0.807289614708751,-0.537096652419888,0.189079665633503,1.28059532375522
"FA16",NA,206,"Dogon","8","Ag03",3.125,"Mar",3,3,3,3,3,"marriage",4,0.0547954435691525,-0.23143209865175,-0.143916688046467,-0.15337930918522,0.017651381865001
"FA16",NA,206,"Dogon","8","Ag03",3.125,"Sex",3.625,2.25,3.25,2.625,3,"sex",5,0.836603214602027,-1.12176499581789,-0.0456216969531117,-0.300147441250387,0.017651381865001
"FA16",NA,206,"Dogon","8","Ag03",3.125,"FM",4,4,3.75,4,3.875,"funeral",6,1.30568787722175,0.955678430903108,0.150968285233599,0.238002376321892,1.12272733101895
"MS14",NA,207,"Kanuri","14","Cb19",NA,"General",NA,NA,NA,NA,NA,"law",1,NA,NA,NA,NA,NA
"MS14",NA,207,"Kanuri","14","Cb19",NA,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"MS14",NA,207,"Kanuri","14","Cb19",NA,"Gender",NA,NA,NA,NA,NA,"gender",3,NA,NA,NA,NA,NA
"MS14",NA,207,"Kanuri","14","Cb19",NA,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"MS14",NA,207,"Kanuri","14","Cb19",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"MS14",NA,207,"Kanuri","14","Cb19",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"MT09",NA,208,"Libyan Bedouin","16","Cd20",3,"General",2.625,3,2.875,3,2.875,"law",1,-0.414289219050572,-0.23143209865175,-0.193064183593145,-0.15337930918522,-0.140216610871277
"MT09",NA,208,"Libyan Bedouin","16","Cd20",3,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"MT09",NA,208,"Libyan Bedouin","16","Cd20",3,"Gender",2,NA,NA,NA,2,"gender",3,-1.19609699008345,NA,NA,NA,-1.24529256002522
"MT09",NA,208,"Libyan Bedouin","16","Cd20",3,"Mar",3,NA,NA,NA,3,"marriage",4,0.0547954435691525,NA,NA,NA,0.017651381865001
"MT09",NA,208,"Libyan Bedouin","16","Cd20",3,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"MT09",NA,208,"Libyan Bedouin","16","Cd20",3,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"MW11",NA,209,"Shluh","15","Cd05",3,"General",3,3,3.625,2.5,3,"law",1,0.0547954435691525,-0.23143209865175,0.101820789686921,-0.349070151938776,0.017651381865001
"MW11",NA,209,"Shluh","15","Cd05",3,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"MW11",NA,209,"Shluh","15","Cd05",3,"Gender",3.375,NA,NA,NA,3.375,"gender",3,0.523880106188877,NA,NA,NA,0.491255360073835
"MW11",NA,209,"Shluh","15","Cd05",3,"Mar",2.125,NA,4,3,2.5,"marriage",4,-1.03973543587687,NA,0.249263276326954,-0.15337930918522,-0.613820589080111
"MW11",NA,209,"Shluh","15","Cd05",3,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"MW11",NA,209,"Shluh","15","Cd05",3,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"NA12",NA,210,"Tlingit","43","Nb22",3.75,"General",3.875,3.375,3.625,3,3.625,"law",1,1.14932632301518,0.213734349931322,0.101820789686921,-0.15337930918522,0.806991345546391
"NA12",NA,210,"Tlingit","43","Nb22",3.75,"Soc",3.125,3.5,3.25,3.125,3.125,"social",2,0.211156997775727,0.362123166125679,-0.0456216969531117,-0.104456598496831,0.175519374601279
"NA12",NA,210,"Tlingit","43","Nb22",3.75,"Gender",3.125,NA,NA,NA,3,"gender",3,0.211156997775727,NA,NA,NA,0.017651381865001
"NA12",NA,210,"Tlingit","43","Nb22",3.75,"Mar",3,2,2,3,3,"marriage",4,0.0547954435691525,-1.41854262820661,-0.537096652419888,-0.15337930918522,0.017651381865001
"NA12",NA,210,"Tlingit","43","Nb22",3.75,"Sex",3,3,3.5,39.875,3,"sex",5,0.0547954435691525,-0.23143209865175,0.0526732941402436,14.2788203438895,0.017651381865001
"NA12",NA,210,"Tlingit","43","Nb22",3.75,"FM",4,4,4,4,4,"funeral",6,1.30568787722175,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"NF06",NA,211,"Blackfoot","45","Ne12",NA,"General",NA,NA,NA,NA,NA,"law",1,NA,NA,NA,NA,NA
"NF06",NA,211,"Blackfoot","45","Ne12",NA,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"NF06",NA,211,"Blackfoot","45","Ne12",NA,"Gender",NA,NA,NA,NA,NA,"gender",3,NA,NA,NA,NA,NA
"NF06",NA,211,"Blackfoot","45","Ne12",NA,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"NF06",NA,211,"Blackfoot","45","Ne12",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"NF06",NA,211,"Blackfoot","45","Ne12",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"NM09",NA,212,"Iroquois","47","Ng10",3.75,"General",3.75,4,4,4,3.875,"law",1,0.992964768808601,0.955678430903108,0.249263276326954,0.238002376321892,1.12272733101895
"NM09",NA,212,"Iroquois","47","Ng10",3.75,"Soc",3,NA,2,NA,2.875,"social",2,0.0547954435691525,NA,-0.537096652419888,NA,-0.140216610871277
"NM09",NA,212,"Iroquois","47","Ng10",3.75,"Gender",3.75,NA,3.5,3.875,3.75,"gender",3,0.992964768808601,NA,0.0526732941402436,0.189079665633503,0.964859338282669
"NM09",NA,212,"Iroquois","47","Ng10",3.75,"Mar",3,4,3.375,4,3.75,"marriage",4,0.0547954435691525,0.955678430903108,0.00352579859356598,0.238002376321892,0.964859338282669
"NM09",NA,212,"Iroquois","47","Ng10",3.75,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"NM09",NA,212,"Iroquois","47","Ng10",3.75,"FM",4,NA,NA,4,4,"funeral",6,1.30568787722175,NA,NA,0.238002376321892,1.28059532375522
"NT09",NA,213,"Hopi","48","Nh18",3.875,"General",3.75,3.875,3.875,4,3.875,"law",1,0.992964768808601,0.807289614708751,0.200115780780277,0.238002376321892,1.12272733101895
"NT09",NA,213,"Hopi","48","Nh18",3.875,"Soc",4,2,1.875,3,3.125,"social",2,1.30568787722175,-1.41854262820661,-0.586244147966566,-0.15337930918522,0.175519374601279
"NT09",NA,213,"Hopi","48","Nh18",3.875,"Gender",4,NA,NA,4,4,"gender",3,1.30568787722175,NA,NA,0.238002376321892,1.28059532375522
"NT09",NA,213,"Hopi","48","Nh18",3.875,"Mar",3.5,4,4,3,3.75,"marriage",4,0.680241660395452,0.955678430903108,0.249263276326954,-0.15337930918522,0.964859338282669
"NT09",NA,213,"Hopi","48","Nh18",3.875,"Sex",3.5,4,4,3.75,3.75,"sex",5,0.680241660395452,0.955678430903108,0.249263276326954,0.140156954945114,0.964859338282669
"NT09",NA,213,"Hopi","48","Nh18",3.875,"FM",4,4,4,4,4,"funeral",6,1.30568787722175,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"NU33",NA,214,"Tarahumara","49","Ni01",3.75,"General",4,4,3.5,3.875,4,"law",1,1.30568787722175,0.955678430903108,0.0526732941402436,0.189079665633503,1.28059532375522
"NU33",NA,214,"Tarahumara","49","Ni01",3.75,"Soc",3.875,3.5,3,3.625,3.75,"social",2,1.14932632301518,0.362123166125679,-0.143916688046467,0.0912342442567254,0.964859338282669
"NU33",NA,214,"Tarahumara","49","Ni01",3.75,"Gender",3.875,NA,3,3.75,3.75,"gender",3,1.14932632301518,NA,-0.143916688046467,0.140156954945114,0.964859338282669
"NU33",NA,214,"Tarahumara","49","Ni01",3.75,"Mar",2.75,2.375,2.25,2.875,2.75,"marriage",4,-0.257927664843997,-0.973376179623536,-0.438801661326533,-0.202302019873609,-0.298084603607555
"NU33",NA,214,"Tarahumara","49","Ni01",3.75,"Sex",2.25,2.75,3,2,2.25,"sex",5,-0.883373881670296,-0.528209731040464,-0.143916688046467,-0.544760994692332,-0.929556574552667
"NU33",NA,214,"Tarahumara","49","Ni01",3.75,"FM",3.5,4,3.875,4,3.75,"funeral",6,0.680241660395452,0.955678430903108,0.200115780780277,0.238002376321892,0.964859338282669
"NU44",NA,215,"Zapotec","50.b","Nj10",3,"General",2.75,3,3.125,2.375,2.75,"law",1,-0.257927664843997,-0.23143209865175,-0.0947691924997893,-0.397992862627165,-0.298084603607555
"NU44",NA,215,"Zapotec","50.b","Nj10",3,"Soc",3.5,2.5,2.875,3.625,3.125,"social",2,0.680241660395452,-0.824987363429179,-0.193064183593145,0.0912342442567254,0.175519374601279
"NU44",NA,215,"Zapotec","50.b","Nj10",3,"Gender",3,3.25,3.125,3.125,3.125,"gender",3,0.0547954435691525,0.0653455337369648,-0.0947691924997893,-0.104456598496831,0.175519374601279
"NU44",NA,215,"Zapotec","50.b","Nj10",3,"Mar",3.125,3.125,3.875,4,3.125,"marriage",4,0.211156997775727,-0.0830432824573925,0.200115780780277,0.238002376321892,0.175519374601279
"NU44",NA,215,"Zapotec","50.b","Nj10",3,"Sex",3.25,3.125,3.125,3.125,3.125,"sex",5,0.367518551982302,-0.0830432824573925,-0.0947691924997893,-0.104456598496831,0.175519374601279
"NU44",NA,215,"Zapotec","50.b","Nj10",3,"FM",3.5,3.875,4,4,4,"funeral",6,0.680241660395452,0.807289614708751,0.249263276326954,0.238002376321892,1.28059532375522
"OQ06",NA,217,"Lau Fijians","39","Ih04",2.5,"General",3,2,2.875,2.875,2.625,"law",1,0.0547954435691525,-1.41854262820661,-0.193064183593145,-0.202302019873609,-0.455952596343833
"OQ06",NA,217,"Lau Fijians","39","Ih04",2.5,"Soc",1.25,1.625,1.75,NA,1.125,"social",2,-2.1342663153229,-1.86370907678968,-0.635391643513243,NA,-2.35036850917917
"OQ06",NA,217,"Lau Fijians","39","Ih04",2.5,"Gender",2.5,NA,NA,NA,2.5,"gender",3,-0.570650773257147,NA,NA,NA,-0.613820589080111
"OQ06",NA,217,"Lau Fijians","39","Ih04",2.5,"Mar",2.375,2,1.625,39.5,2,"marriage",4,-0.727012327463722,-1.41854262820661,-0.684539139059921,14.1320522118244,-1.24529256002522
"OQ06",NA,217,"Lau Fijians","39","Ih04",2.5,"Sex",2.125,2,1.625,2,2,"sex",5,-1.03973543587687,-1.41854262820661,-0.684539139059921,-0.544760994692332,-1.24529256002522
"OQ06",NA,217,"Lau Fijians","39","Ih04",2.5,"FM",3.125,3,2,3,3,"funeral",6,0.211156997775727,-0.23143209865175,-0.537096652419888,-0.15337930918522,0.017651381865001
"RV02",NA,218,"Yakut","23","Ec02",NA,"General",NA,NA,NA,NA,NA,"law",1,NA,NA,NA,NA,NA
"RV02",NA,218,"Yakut","23","Ec02",NA,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"RV02",NA,218,"Yakut","23","Ec02",NA,"Gender",NA,NA,NA,NA,NA,"gender",3,NA,NA,NA,NA,NA
"RV02",NA,218,"Yakut","23","Ec02",NA,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"RV02",NA,218,"Yakut","23","Ec02",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"RV02",NA,218,"Yakut","23","Ec02",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"SC07",NA,219,"Kogi","52","Sb02",4,"General",3.875,4,4,3.375,4,"law",1,1.14932632301518,0.955678430903108,0.249263276326954,-0.00661117712005266,1.28059532375522
"SC07",NA,219,"Kogi","52","Sb02",4,"Soc",3.875,3.875,4,3.125,4,"social",2,1.14932632301518,0.807289614708751,0.249263276326954,-0.104456598496831,1.28059532375522
"SC07",NA,219,"Kogi","52","Sb02",4,"Gender",4,4,4,3.375,4,"gender",3,1.30568787722175,0.955678430903108,0.249263276326954,-0.00661117712005266,1.28059532375522
"SC07",NA,219,"Kogi","52","Sb02",4,"Mar",3,2,4,1.875,2.875,"marriage",4,0.0547954435691525,-1.41854262820661,0.249263276326954,-0.593683705380721,-0.140216610871277
"SC07",NA,219,"Kogi","52","Sb02",4,"Sex",3.75,2.625,4,2.5,3.125,"sex",5,0.992964768808601,-0.676598547234821,0.249263276326954,-0.349070151938776,0.175519374601279
"SC07",NA,219,"Kogi","52","Sb02",4,"FM",4,NA,4,4,4,"funeral",6,1.30568787722175,NA,0.249263276326954,0.238002376321892,1.28059532375522
"SH04",NA,220,"Ona","54","Sg03",4,"General",4,4,3.875,3.75,4,"law",1,1.30568787722175,0.955678430903108,0.200115780780277,0.140156954945114,1.28059532375522
"SH04",NA,220,"Ona","54","Sg03",4,"Soc",3.75,3.5,3.5,3.125,3.5,"social",2,0.992964768808601,0.362123166125679,0.0526732941402436,-0.104456598496831,0.649123352810113
"SH04",NA,220,"Ona","54","Sg03",4,"Gender",4,3,3.125,3.625,3.75,"gender",3,1.30568787722175,-0.23143209865175,-0.0947691924997893,0.0912342442567254,0.964859338282669
"SH04",NA,220,"Ona","54","Sg03",4,"Mar",3.5,4,3,3.5,3.5,"marriage",4,0.680241660395452,0.955678430903108,-0.143916688046467,0.0423115335683364,0.649123352810113
"SH04",NA,220,"Ona","54","Sg03",4,"Sex",3.25,3.875,3.875,3.875,3.875,"sex",5,0.367518551982302,0.807289614708751,0.200115780780277,0.189079665633503,1.12272733101895
"SH04",NA,220,"Ona","54","Sg03",4,"FM",4,3.625,4,4,4,"funeral",6,1.30568787722175,0.510511982320037,0.249263276326954,0.238002376321892,1.28059532375522
"SI07",NA,221,"Mataco","55","Sh01",3,"General",2.875,NA,3.375,NA,3,"law",1,-0.101566110637422,NA,0.00352579859356598,NA,0.017651381865001
"SI07",NA,221,"Mataco","55","Sh01",3,"Soc",1.25,1,1,2,1.125,"social",2,-2.1342663153229,-2.60565315776147,-0.930276616793309,-0.544760994692332,-2.35036850917917
"SI07",NA,221,"Mataco","55","Sh01",3,"Gender",3.625,NA,2.5,4,3.625,"gender",3,0.836603214602027,NA,-0.340506670233177,0.238002376321892,0.806991345546391
"SI07",NA,221,"Mataco","55","Sh01",3,"Mar",2.125,NA,2,2,2.125,"marriage",4,-1.03973543587687,NA,-0.537096652419888,-0.544760994692332,-1.08742456728894
"SI07",NA,221,"Mataco","55","Sh01",3,"Sex",2.875,4,4,3,3,"sex",5,-0.101566110637422,0.955678430903108,0.249263276326954,-0.15337930918522,0.017651381865001
"SI07",NA,221,"Mataco","55","Sh01",3,"FM",3.875,4,4,3.5,4,"funeral",6,1.14932632301518,0.955678430903108,0.249263276326954,0.0423115335683364,1.28059532375522
"SO11",NA,222,"Bahia Brazilians","18b",NA,3.125,"General",3.125,2.125,2.875,3,3,"law",1,0.211156997775727,-1.27015381201225,-0.193064183593145,-0.15337930918522,0.017651381865001
"SO11",NA,222,"Bahia Brazilians","18b",NA,3.125,"Soc",3.125,NA,40,NA,3.125,"social",2,0.211156997775727,NA,14.4037419937701,NA,0.175519374601279
"SO11",NA,222,"Bahia Brazilians","18b",NA,3.125,"Gender",3.125,2,2,3,2.875,"gender",3,0.211156997775727,-1.41854262820661,-0.537096652419888,-0.15337930918522,-0.140216610871277
"SO11",NA,222,"Bahia Brazilians","18b",NA,3.125,"Mar",3,NA,2,2.125,2.5,"marriage",4,0.0547954435691525,NA,-0.537096652419888,-0.495838284003943,-0.613820589080111
"SO11",NA,222,"Bahia Brazilians","18b",NA,3.125,"Sex",2.875,2,2.625,2,2.5,"sex",5,-0.101566110637422,-1.41854262820661,-0.2913591746865,-0.544760994692332,-0.613820589080111
"SO11",NA,222,"Bahia Brazilians","18b",NA,3.125,"FM",3.375,NA,NA,4,3.625,"funeral",6,0.523880106188877,NA,NA,0.238002376321892,0.806991345546391
"SP08",NA,223,"Bororo","57","Si01",NA,"General",NA,NA,NA,NA,NA,"law",1,NA,NA,NA,NA,NA
"SP08",NA,223,"Bororo","57","Si01",NA,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"SP08",NA,223,"Bororo","57","Si01",NA,"Gender",NA,NA,NA,NA,NA,"gender",3,NA,NA,NA,NA,NA
"SP08",NA,223,"Bororo","57","Si01",NA,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"SP08",NA,223,"Bororo","57","Si01",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"SP08",NA,223,"Bororo","57","Si01",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
