"sccsn","socname","Family","General_TL5_Final","Soc_TL5_Final","Gender_TL5_Final","Mar_TL5_Final","Sex_TL5_Final","FM_TL5_Final","latitude","longitude","Elevation","v84","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v237","v238","v238.1","v238.2","v699","v761","v773","v774","v787","v789","v835","v861","v1253_rec","v1254_rec","v1255_rec","v1256_rec","v1257_rec","v1258_rec","v1259_rec","v1265","v1267","v1720_poppress","Adult.Mobility","Contact.OtherSocieties","extfreq","intfreq","oth","ovfreq","fam","chrs","PatriDescent","MatriDescent","Predom_MultiplePatterns","Predom_A","Predom_M","Predom_P","P_M","Predom_M_12_0","MatrilinealDes_Copy","Predom_P_12_0","Predom_Bilocal","LocalizedKin","subsistence","agriculture","horticulture","huntergatherer","pastoralism","other","pathogensum","pathogendummy","Zpathogensum","Zpathogendummy","v774_rev","v773_rev","Zv773_rev","Zv774_rev","extfreq_rec","Zextfreq_rec","intfreq_rec","Zintfreq_rec","v1265_dum","Zfam","Zchrs","Zv1265_dum","Zv1267","famine_index","Zoth","Zv1720_poppress","v151_2","v153_2","v155_2","complexity","Res_Hetero","mobility","contact2","v761_rev","Zv761","Zv761_rev","Zv238_rec","polygamy","threat_fam","threat_path","id","Domain","TL1","Law","Socialization","Gender","Marriage","Sexuality","Funerals","ZTL1"
158,"Cuna (Tule)","",,,,,,,9.25,-78.5,115.213918,,3,5,4,4,4,1,3,4,3,2,2,4,4,4,,3,3,2,1,1,2,2,1,1,1,0,0,1,1,,,,-0.327403329,-0.861996448,1.5,1.25,,1.625,,,0,0,,,,,,,0,,,0,,,,,,,5,1,0.77937056608557,0.463170239634852,3,2,-0.414619578806056,0.00987703097653663,1.5,-0.764973897018453,1.25,-0.809805337393967,,,,,,,,,3,2,2,0.243853702643786,,-0.327403329,0.861996448,2,0.206938994709399,-0.206938994709399,1.78352246438119,0,,0.12487600608535,158,2,,0,1,0,0,0,0,
158,"Cuna (Tule)","",,,,,,,9.25,-78.5,115.213918,,3,5,4,4,4,1,3,4,3,2,2,4,4,4,,3,3,2,1,1,2,2,1,1,1,0,0,1,1,,,,-0.327403329,-0.861996448,1.5,1.25,,1.625,,,0,0,,,,,,,0,,,0,,,,,,,5,1,0.77937056608557,0.463170239634852,3,2,-0.414619578806056,0.00987703097653663,1.5,-0.764973897018453,1.25,-0.809805337393967,,,,,,,,,3,2,2,0.243853702643786,,-0.327403329,0.861996448,2,0.206938994709399,-0.206938994709399,1.78352246438119,0,,0.12487600608535,158,3,,0,0,1,0,0,0,
158,"Cuna (Tule)","",,,,,,,9.25,-78.5,115.213918,,3,5,4,4,4,1,3,4,3,2,2,4,4,4,,3,3,2,1,1,2,2,1,1,1,0,0,1,1,,,,-0.327403329,-0.861996448,1.5,1.25,,1.625,,,0,0,,,,,,,0,,,0,,,,,,,5,1,0.77937056608557,0.463170239634852,3,2,-0.414619578806056,0.00987703097653663,1.5,-0.764973897018453,1.25,-0.809805337393967,,,,,,,,,3,2,2,0.243853702643786,,-0.327403329,0.861996448,2,0.206938994709399,-0.206938994709399,1.78352246438119,0,,0.12487600608535,158,4,,0,0,0,1,0,0,
158,"Cuna (Tule)","",,,,,,,9.25,-78.5,115.213918,,3,5,4,4,4,1,3,4,3,2,2,4,4,4,,3,3,2,1,1,2,2,1,1,1,0,0,1,1,,,,-0.327403329,-0.861996448,1.5,1.25,,1.625,,,0,0,,,,,,,0,,,0,,,,,,,5,1,0.77937056608557,0.463170239634852,3,2,-0.414619578806056,0.00987703097653663,1.5,-0.764973897018453,1.25,-0.809805337393967,,,,,,,,,3,2,2,0.243853702643786,,-0.327403329,0.861996448,2,0.206938994709399,-0.206938994709399,1.78352246438119,0,,0.12487600608535,158,5,,0,0,0,0,1,0,
158,"Cuna (Tule)","",,,,,,,9.25,-78.5,115.213918,,3,5,4,4,4,1,3,4,3,2,2,4,4,4,,3,3,2,1,1,2,2,1,1,1,0,0,1,1,,,,-0.327403329,-0.861996448,1.5,1.25,,1.625,,,0,0,,,,,,,0,,,0,,,,,,,5,1,0.77937056608557,0.463170239634852,3,2,-0.414619578806056,0.00987703097653663,1.5,-0.764973897018453,1.25,-0.809805337393967,,,,,,,,,3,2,2,0.243853702643786,,-0.327403329,0.861996448,2,0.206938994709399,-0.206938994709399,1.78352246438119,0,,0.12487600608535,158,6,,0,0,0,0,0,1,
159,"Goajiro","Arawakan",3.75,3.25,3.75,,,,11.92,-71.75,53.81142977,2,2,1,2,1,3,2,3,1,3,2,1,3,3,3,2,,1,4,,1,1,4,1,1,1,0,1,0,1,4,4,0,0.904256813,,1,3.25,4,3.25,2,2,0,1,0,2,0,0,,0,1,0,0,0,"Pastoralists",0,0,0,1,0,5,1,0.77937056608557,0.463170239634852,1,4,1.11767016895546,-1.59020198722239,1,-1.06511652158111,3.25,0.424183748158744,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,1.15628513392886,-0.563830877642601,2,2,2,-0.53668159870116,0,0.904256813,,,,,-0.557350770119123,1,0.354567585127612,0.102279582606211,159,1,3.75,1,0,0,0,0,0,1.02891968023967
159,"Goajiro","Arawakan",3.75,3.25,3.75,,,,11.92,-71.75,53.81142977,2,2,1,2,1,3,2,3,1,3,2,1,3,3,3,2,,1,4,,1,1,4,1,1,1,0,1,0,1,4,4,0,0.904256813,,1,3.25,4,3.25,2,2,0,1,0,2,0,0,,0,1,0,0,0,"Pastoralists",0,0,0,1,0,5,1,0.77937056608557,0.463170239634852,1,4,1.11767016895546,-1.59020198722239,1,-1.06511652158111,3.25,0.424183748158744,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,1.15628513392886,-0.563830877642601,2,2,2,-0.53668159870116,0,0.904256813,,,,,-0.557350770119123,1,0.354567585127612,0.102279582606211,159,2,3.25,0,1,0,0,0,0,0.420631764874488
159,"Goajiro","Arawakan",3.75,3.25,3.75,,,,11.92,-71.75,53.81142977,2,2,1,2,1,3,2,3,1,3,2,1,3,3,3,2,,1,4,,1,1,4,1,1,1,0,1,0,1,4,4,0,0.904256813,,1,3.25,4,3.25,2,2,0,1,0,2,0,0,,0,1,0,0,0,"Pastoralists",0,0,0,1,0,5,1,0.77937056608557,0.463170239634852,1,4,1.11767016895546,-1.59020198722239,1,-1.06511652158111,3.25,0.424183748158744,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,1.15628513392886,-0.563830877642601,2,2,2,-0.53668159870116,0,0.904256813,,,,,-0.557350770119123,1,0.354567585127612,0.102279582606211,159,3,3.75,0,0,1,0,0,0,1.02891968023967
159,"Goajiro","Arawakan",3.75,3.25,3.75,,,,11.92,-71.75,53.81142977,2,2,1,2,1,3,2,3,1,3,2,1,3,3,3,2,,1,4,,1,1,4,1,1,1,0,1,0,1,4,4,0,0.904256813,,1,3.25,4,3.25,2,2,0,1,0,2,0,0,,0,1,0,0,0,"Pastoralists",0,0,0,1,0,5,1,0.77937056608557,0.463170239634852,1,4,1.11767016895546,-1.59020198722239,1,-1.06511652158111,3.25,0.424183748158744,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,1.15628513392886,-0.563830877642601,2,2,2,-0.53668159870116,0,0.904256813,,,,,-0.557350770119123,1,0.354567585127612,0.102279582606211,159,4,,0,0,0,1,0,0,
159,"Goajiro","Arawakan",3.75,3.25,3.75,,,,11.92,-71.75,53.81142977,2,2,1,2,1,3,2,3,1,3,2,1,3,3,3,2,,1,4,,1,1,4,1,1,1,0,1,0,1,4,4,0,0.904256813,,1,3.25,4,3.25,2,2,0,1,0,2,0,0,,0,1,0,0,0,"Pastoralists",0,0,0,1,0,5,1,0.77937056608557,0.463170239634852,1,4,1.11767016895546,-1.59020198722239,1,-1.06511652158111,3.25,0.424183748158744,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,1.15628513392886,-0.563830877642601,2,2,2,-0.53668159870116,0,0.904256813,,,,,-0.557350770119123,1,0.354567585127612,0.102279582606211,159,5,,0,0,0,0,1,0,
159,"Goajiro","Arawakan",3.75,3.25,3.75,,,,11.92,-71.75,53.81142977,2,2,1,2,1,3,2,3,1,3,2,1,3,3,3,2,,1,4,,1,1,4,1,1,1,0,1,0,1,4,4,0,0.904256813,,1,3.25,4,3.25,2,2,0,1,0,2,0,0,,0,1,0,0,0,"Pastoralists",0,0,0,1,0,5,1,0.77937056608557,0.463170239634852,1,4,1.11767016895546,-1.59020198722239,1,-1.06511652158111,3.25,0.424183748158744,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,1.15628513392886,-0.563830877642601,2,2,2,-0.53668159870116,0,0.904256813,,,,,-0.557350770119123,1,0.354567585127612,0.102279582606211,159,6,,0,0,0,0,0,1,
160,"Haitians","Indo-European",3.875,3.875,3,3,2.25,4,18.83,-72.17,411.996407,1,5,5,4,5,4,2,5,5,5,5,4,4,4,4,,,,,,,3,4,0,1,1,1,1,1,1,3,,1,,,0,0,4,0,2,4,0,0,0,0,0,0,,0,0,0,0,0,"Intensive Agriculture",1,0,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,1,0.0214552747212978,2.91343047007381,0.582575265003535,,1.17248700326622,1.15628513392886,1.75084325162702,3,2,4,1.165451761256,0,,,,,,1.78352246438119,1,1.35987179627403,1.23957032891705,160,1,3.875,1,0,0,0,0,0,1.18099165908096
160,"Haitians","Indo-European",3.875,3.875,3,3,2.25,4,18.83,-72.17,411.996407,1,5,5,4,5,4,2,5,5,5,5,4,4,4,4,,,,,,,3,4,0,1,1,1,1,1,1,3,,1,,,0,0,4,0,2,4,0,0,0,0,0,0,,0,0,0,0,0,"Intensive Agriculture",1,0,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,1,0.0214552747212978,2.91343047007381,0.582575265003535,,1.17248700326622,1.15628513392886,1.75084325162702,3,2,4,1.165451761256,0,,,,,,1.78352246438119,1,1.35987179627403,1.23957032891705,160,2,3.875,0,1,0,0,0,0,1.18099165908096
160,"Haitians","Indo-European",3.875,3.875,3,3,2.25,4,18.83,-72.17,411.996407,1,5,5,4,5,4,2,5,5,5,5,4,4,4,4,,,,,,,3,4,0,1,1,1,1,1,1,3,,1,,,0,0,4,0,2,4,0,0,0,0,0,0,,0,0,0,0,0,"Intensive Agriculture",1,0,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,1,0.0214552747212978,2.91343047007381,0.582575265003535,,1.17248700326622,1.15628513392886,1.75084325162702,3,2,4,1.165451761256,0,,,,,,1.78352246438119,1,1.35987179627403,1.23957032891705,160,3,3,0,0,1,0,0,0,0.116487807191897
160,"Haitians","Indo-European",3.875,3.875,3,3,2.25,4,18.83,-72.17,411.996407,1,5,5,4,5,4,2,5,5,5,5,4,4,4,4,,,,,,,3,4,0,1,1,1,1,1,1,3,,1,,,0,0,4,0,2,4,0,0,0,0,0,0,,0,0,0,0,0,"Intensive Agriculture",1,0,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,1,0.0214552747212978,2.91343047007381,0.582575265003535,,1.17248700326622,1.15628513392886,1.75084325162702,3,2,4,1.165451761256,0,,,,,,1.78352246438119,1,1.35987179627403,1.23957032891705,160,4,3,0,0,0,1,0,0,0.116487807191897
160,"Haitians","Indo-European",3.875,3.875,3,3,2.25,4,18.83,-72.17,411.996407,1,5,5,4,5,4,2,5,5,5,5,4,4,4,4,,,,,,,3,4,0,1,1,1,1,1,1,3,,1,,,0,0,4,0,2,4,0,0,0,0,0,0,,0,0,0,0,0,"Intensive Agriculture",1,0,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,1,0.0214552747212978,2.91343047007381,0.582575265003535,,1.17248700326622,1.15628513392886,1.75084325162702,3,2,4,1.165451761256,0,,,,,,1.78352246438119,1,1.35987179627403,1.23957032891705,160,5,2.25,0,0,0,0,1,0,-0.795944065855875
160,"Haitians","Indo-European",3.875,3.875,3,3,2.25,4,18.83,-72.17,411.996407,1,5,5,4,5,4,2,5,5,5,5,4,4,4,4,,,,,,,3,4,0,1,1,1,1,1,1,3,,1,,,0,0,4,0,2,4,0,0,0,0,0,0,,0,0,0,0,0,"Intensive Agriculture",1,0,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,1,0.0214552747212978,2.91343047007381,0.582575265003535,,1.17248700326622,1.15628513392886,1.75084325162702,3,2,4,1.165451761256,0,,,,,,1.78352246438119,1,1.35987179627403,1.23957032891705,160,6,4,0,0,0,0,0,1,1.33306363792226
161,"Callinago","",,,,,,,15.41,-61.27,,3,2,4,5,3,3,1,1,3,2,2,1,2,2,2,2,,,,,,1,4,1,0,1,1,1,1,1,,,,,,5,8,,5,,1,0,1,,,,,,,1,,,1,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,5,1.33602447492013,,,,,-0.721473330018279,,,-0.721473330018279,,,4,2,1,-0.137853916444492,,,,,,,-0.557350770119123,1,-0.721473330018279,1.23957032891705,161,1,,1,0,0,0,0,0,
161,"Callinago","",,,,,,,15.41,-61.27,,3,2,4,5,3,3,1,1,3,2,2,1,2,2,2,2,,,,,,1,4,1,0,1,1,1,1,1,,,,,,5,8,,5,,1,0,1,,,,,,,1,,,1,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,5,1.33602447492013,,,,,-0.721473330018279,,,-0.721473330018279,,,4,2,1,-0.137853916444492,,,,,,,-0.557350770119123,1,-0.721473330018279,1.23957032891705,161,2,,0,1,0,0,0,0,
161,"Callinago","",,,,,,,15.41,-61.27,,3,2,4,5,3,3,1,1,3,2,2,1,2,2,2,2,,,,,,1,4,1,0,1,1,1,1,1,,,,,,5,8,,5,,1,0,1,,,,,,,1,,,1,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,5,1.33602447492013,,,,,-0.721473330018279,,,-0.721473330018279,,,4,2,1,-0.137853916444492,,,,,,,-0.557350770119123,1,-0.721473330018279,1.23957032891705,161,3,,0,0,1,0,0,0,
161,"Callinago","",,,,,,,15.41,-61.27,,3,2,4,5,3,3,1,1,3,2,2,1,2,2,2,2,,,,,,1,4,1,0,1,1,1,1,1,,,,,,5,8,,5,,1,0,1,,,,,,,1,,,1,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,5,1.33602447492013,,,,,-0.721473330018279,,,-0.721473330018279,,,4,2,1,-0.137853916444492,,,,,,,-0.557350770119123,1,-0.721473330018279,1.23957032891705,161,4,,0,0,0,1,0,0,
161,"Callinago","",,,,,,,15.41,-61.27,,3,2,4,5,3,3,1,1,3,2,2,1,2,2,2,2,,,,,,1,4,1,0,1,1,1,1,1,,,,,,5,8,,5,,1,0,1,,,,,,,1,,,1,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,5,1.33602447492013,,,,,-0.721473330018279,,,-0.721473330018279,,,4,2,1,-0.137853916444492,,,,,,,-0.557350770119123,1,-0.721473330018279,1.23957032891705,161,5,,0,0,0,0,1,0,
161,"Callinago","",,,,,,,15.41,-61.27,,3,2,4,5,3,3,1,1,3,2,2,1,2,2,2,2,,,,,,1,4,1,0,1,1,1,1,1,,,,,,5,8,,5,,1,0,1,,,,,,,1,,,1,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,5,1.33602447492013,,,,,-0.721473330018279,,,-0.721473330018279,,,4,2,1,-0.137853916444492,,,,,,,-0.557350770119123,1,-0.721473330018279,1.23957032891705,161,6,,0,0,0,0,0,1,
162,"Warrau","Warao",2.125,1,2,2.875,2,2.5,9,-62,56.78,1,2,2,2,1,3,1,1,1,2,1,1,4,4,4,,,4,3,3,1,1,4,1,1,1,0,1,1,1,1,1,,-1.559063471,1.816349659,1,1,4,1,,,0,0,0,0,2,0,5,1,0,0,0,0,"Hunter Gatherer",0,0,1,0,0,6,1,1.23957032891705,0.463170239634852,2,1,-1.18076445268681,-0.790162478122927,1,-1.06511652158111,1,-0.964053973088056,0,,,-1.70611327608178,-2.10574070630965,-1.90592699119572,1.15628513392886,,2,2,1,-0.805396484634898,1,-1.559063471,-1.816349659,,,,1.78352246438119,1,-0.374820928633427,-0.24378553396423,162,1,2.125,1,0,0,0,0,0,-0.948016044697171
162,"Warrau","Warao",2.125,1,2,2.875,2,2.5,9,-62,56.78,1,2,2,2,1,3,1,1,1,2,1,1,4,4,4,,,4,3,3,1,1,4,1,1,1,0,1,1,1,1,1,,-1.559063471,1.816349659,1,1,4,1,,,0,0,0,0,2,0,5,1,0,0,0,0,"Hunter Gatherer",0,0,1,0,0,6,1,1.23957032891705,0.463170239634852,2,1,-1.18076445268681,-0.790162478122927,1,-1.06511652158111,1,-0.964053973088056,0,,,-1.70611327608178,-2.10574070630965,-1.90592699119572,1.15628513392886,,2,2,1,-0.805396484634898,1,-1.559063471,-1.816349659,,,,1.78352246438119,1,-0.374820928633427,-0.24378553396423,162,2,1,0,1,0,0,0,0,-2.31666385426883
162,"Warrau","Warao",2.125,1,2,2.875,2,2.5,9,-62,56.78,1,2,2,2,1,3,1,1,1,2,1,1,4,4,4,,,4,3,3,1,1,4,1,1,1,0,1,1,1,1,1,,-1.559063471,1.816349659,1,1,4,1,,,0,0,0,0,2,0,5,1,0,0,0,0,"Hunter Gatherer",0,0,1,0,0,6,1,1.23957032891705,0.463170239634852,2,1,-1.18076445268681,-0.790162478122927,1,-1.06511652158111,1,-0.964053973088056,0,,,-1.70611327608178,-2.10574070630965,-1.90592699119572,1.15628513392886,,2,2,1,-0.805396484634898,1,-1.559063471,-1.816349659,,,,1.78352246438119,1,-0.374820928633427,-0.24378553396423,162,3,2,0,0,1,0,0,0,-1.10008802353847
162,"Warrau","Warao",2.125,1,2,2.875,2,2.5,9,-62,56.78,1,2,2,2,1,3,1,1,1,2,1,1,4,4,4,,,4,3,3,1,1,4,1,1,1,0,1,1,1,1,1,,-1.559063471,1.816349659,1,1,4,1,,,0,0,0,0,2,0,5,1,0,0,0,0,"Hunter Gatherer",0,0,1,0,0,6,1,1.23957032891705,0.463170239634852,2,1,-1.18076445268681,-0.790162478122927,1,-1.06511652158111,1,-0.964053973088056,0,,,-1.70611327608178,-2.10574070630965,-1.90592699119572,1.15628513392886,,2,2,1,-0.805396484634898,1,-1.559063471,-1.816349659,,,,1.78352246438119,1,-0.374820928633427,-0.24378553396423,162,4,2.875,0,0,0,1,0,0,-0.0355841716493983
162,"Warrau","Warao",2.125,1,2,2.875,2,2.5,9,-62,56.78,1,2,2,2,1,3,1,1,1,2,1,1,4,4,4,,,4,3,3,1,1,4,1,1,1,0,1,1,1,1,1,,-1.559063471,1.816349659,1,1,4,1,,,0,0,0,0,2,0,5,1,0,0,0,0,"Hunter Gatherer",0,0,1,0,0,6,1,1.23957032891705,0.463170239634852,2,1,-1.18076445268681,-0.790162478122927,1,-1.06511652158111,1,-0.964053973088056,0,,,-1.70611327608178,-2.10574070630965,-1.90592699119572,1.15628513392886,,2,2,1,-0.805396484634898,1,-1.559063471,-1.816349659,,,,1.78352246438119,1,-0.374820928633427,-0.24378553396423,162,5,2,0,0,0,0,1,0,-1.10008802353847
162,"Warrau","Warao",2.125,1,2,2.875,2,2.5,9,-62,56.78,1,2,2,2,1,3,1,1,1,2,1,1,4,4,4,,,4,3,3,1,1,4,1,1,1,0,1,1,1,1,1,,-1.559063471,1.816349659,1,1,4,1,,,0,0,0,0,2,0,5,1,0,0,0,0,"Hunter Gatherer",0,0,1,0,0,6,1,1.23957032891705,0.463170239634852,2,1,-1.18076445268681,-0.790162478122927,1,-1.06511652158111,1,-0.964053973088056,0,,,-1.70611327608178,-2.10574070630965,-1.90592699119572,1.15628513392886,,2,2,1,-0.805396484634898,1,-1.559063471,-1.816349659,,,,1.78352246438119,1,-0.374820928633427,-0.24378553396423,162,6,2.5,0,0,0,0,0,1,-0.491800108173284
163,"Yanomamo","",,,,,,,2.42,-65,371.9399212,3,1,4,4,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,1,4,1,0,1,0,1,0,0,4,2,0,,,5,5,,5,,,0,0,,,,,,,0,,,1,,,,,,,3,1,-0.141028959577389,0.463170239634852,,,,,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,-1.14022640865676,-0.278825571826611,,-0.563830877642601,3,1,1,-0.701239665853262,,,,,,,-0.557350770119123,1,-0.421328224734606,-0.141028959577389,163,1,,1,0,0,0,0,0,
163,"Yanomamo","",,,,,,,2.42,-65,371.9399212,3,1,4,4,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,1,4,1,0,1,0,1,0,0,4,2,0,,,5,5,,5,,,0,0,,,,,,,0,,,1,,,,,,,3,1,-0.141028959577389,0.463170239634852,,,,,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,-1.14022640865676,-0.278825571826611,,-0.563830877642601,3,1,1,-0.701239665853262,,,,,,,-0.557350770119123,1,-0.421328224734606,-0.141028959577389,163,2,,0,1,0,0,0,0,
163,"Yanomamo","",,,,,,,2.42,-65,371.9399212,3,1,4,4,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,1,4,1,0,1,0,1,0,0,4,2,0,,,5,5,,5,,,0,0,,,,,,,0,,,1,,,,,,,3,1,-0.141028959577389,0.463170239634852,,,,,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,-1.14022640865676,-0.278825571826611,,-0.563830877642601,3,1,1,-0.701239665853262,,,,,,,-0.557350770119123,1,-0.421328224734606,-0.141028959577389,163,3,,0,0,1,0,0,0,
163,"Yanomamo","",,,,,,,2.42,-65,371.9399212,3,1,4,4,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,1,4,1,0,1,0,1,0,0,4,2,0,,,5,5,,5,,,0,0,,,,,,,0,,,1,,,,,,,3,1,-0.141028959577389,0.463170239634852,,,,,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,-1.14022640865676,-0.278825571826611,,-0.563830877642601,3,1,1,-0.701239665853262,,,,,,,-0.557350770119123,1,-0.421328224734606,-0.141028959577389,163,4,,0,0,0,1,0,0,
163,"Yanomamo","",,,,,,,2.42,-65,371.9399212,3,1,4,4,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,1,4,1,0,1,0,1,0,0,4,2,0,,,5,5,,5,,,0,0,,,,,,,0,,,1,,,,,,,3,1,-0.141028959577389,0.463170239634852,,,,,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,-1.14022640865676,-0.278825571826611,,-0.563830877642601,3,1,1,-0.701239665853262,,,,,,,-0.557350770119123,1,-0.421328224734606,-0.141028959577389,163,5,,0,0,0,0,1,0,
163,"Yanomamo","",,,,,,,2.42,-65,371.9399212,3,1,4,4,2,1,1,1,1,2,1,1,1,1,1,2,,,,,,1,4,1,0,1,0,1,0,0,4,2,0,,,5,5,,5,,,0,0,,,,,,,0,,,1,,,,,,,3,1,-0.141028959577389,0.463170239634852,,,,,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,-1.14022640865676,-0.278825571826611,,-0.563830877642601,3,1,1,-0.701239665853262,,,,,,,-0.557350770119123,1,-0.421328224734606,-0.141028959577389,163,6,,0,0,0,0,0,1,
164,"Carib (Barama)","Cariban",2.5,2.125,2.625,2.875,2.5,3,7.42,-60.17,123.7962262,1,2,4,3,1,2,1,1,1,2,1,1,2,2,2,,3,,,3,1,1,2,1,1,1,1,1,1,1,4,4,,0.904256813,1.816349659,1,1,3,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,"Hunter Gatherer",0,0,1,0,0,7,1,1.69977009174853,0.463170239634852,,,,,1,-1.06511652158111,1,-0.964053973088056,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,,2,2,1,-0.610482871656213,1,0.904256813,-1.816349659,2,0.206938994709399,-0.206938994709399,-0.557350770119123,0,0.232289094593188,1.69977009174853,164,1,2.5,1,0,0,0,0,0,-0.491800108173284
164,"Carib (Barama)","Cariban",2.5,2.125,2.625,2.875,2.5,3,7.42,-60.17,123.7962262,1,2,4,3,1,2,1,1,1,2,1,1,2,2,2,,3,,,3,1,1,2,1,1,1,1,1,1,1,4,4,,0.904256813,1.816349659,1,1,3,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,"Hunter Gatherer",0,0,1,0,0,7,1,1.69977009174853,0.463170239634852,,,,,1,-1.06511652158111,1,-0.964053973088056,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,,2,2,1,-0.610482871656213,1,0.904256813,-1.816349659,2,0.206938994709399,-0.206938994709399,-0.557350770119123,0,0.232289094593188,1.69977009174853,164,2,2.125,0,1,0,0,0,0,-0.948016044697171
164,"Carib (Barama)","Cariban",2.5,2.125,2.625,2.875,2.5,3,7.42,-60.17,123.7962262,1,2,4,3,1,2,1,1,1,2,1,1,2,2,2,,3,,,3,1,1,2,1,1,1,1,1,1,1,4,4,,0.904256813,1.816349659,1,1,3,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,"Hunter Gatherer",0,0,1,0,0,7,1,1.69977009174853,0.463170239634852,,,,,1,-1.06511652158111,1,-0.964053973088056,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,,2,2,1,-0.610482871656213,1,0.904256813,-1.816349659,2,0.206938994709399,-0.206938994709399,-0.557350770119123,0,0.232289094593188,1.69977009174853,164,3,2.625,0,0,1,0,0,0,-0.339728129331989
164,"Carib (Barama)","Cariban",2.5,2.125,2.625,2.875,2.5,3,7.42,-60.17,123.7962262,1,2,4,3,1,2,1,1,1,2,1,1,2,2,2,,3,,,3,1,1,2,1,1,1,1,1,1,1,4,4,,0.904256813,1.816349659,1,1,3,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,"Hunter Gatherer",0,0,1,0,0,7,1,1.69977009174853,0.463170239634852,,,,,1,-1.06511652158111,1,-0.964053973088056,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,,2,2,1,-0.610482871656213,1,0.904256813,-1.816349659,2,0.206938994709399,-0.206938994709399,-0.557350770119123,0,0.232289094593188,1.69977009174853,164,4,2.875,0,0,0,1,0,0,-0.0355841716493983
164,"Carib (Barama)","Cariban",2.5,2.125,2.625,2.875,2.5,3,7.42,-60.17,123.7962262,1,2,4,3,1,2,1,1,1,2,1,1,2,2,2,,3,,,3,1,1,2,1,1,1,1,1,1,1,4,4,,0.904256813,1.816349659,1,1,3,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,"Hunter Gatherer",0,0,1,0,0,7,1,1.69977009174853,0.463170239634852,,,,,1,-1.06511652158111,1,-0.964053973088056,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,,2,2,1,-0.610482871656213,1,0.904256813,-1.816349659,2,0.206938994709399,-0.206938994709399,-0.557350770119123,0,0.232289094593188,1.69977009174853,164,5,2.5,0,0,0,0,1,0,-0.491800108173284
164,"Carib (Barama)","Cariban",2.5,2.125,2.625,2.875,2.5,3,7.42,-60.17,123.7962262,1,2,4,3,1,2,1,1,1,2,1,1,2,2,2,,3,,,3,1,1,2,1,1,1,1,1,1,1,4,4,,0.904256813,1.816349659,1,1,3,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,"Hunter Gatherer",0,0,1,0,0,7,1,1.69977009174853,0.463170239634852,,,,,1,-1.06511652158111,1,-0.964053973088056,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,,2,2,1,-0.610482871656213,1,0.904256813,-1.816349659,2,0.206938994709399,-0.206938994709399,-0.557350770119123,0,0.232289094593188,1.69977009174853,164,6,3,0,0,0,0,0,1,0.116487807191897
